filename	title	artist	place	date	caption	description	permalink	image_url
2009615610.jpg	Iga goe norikake kappa	Utagawa, Kunisada, 1786-1864, artist	Japan	1810	Print shows several actors in a battle scene with one warrior defending himself against several attackers during an assault on a fortress, with bridge in the background.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie triptych. - Triptych matted in 3 sections: left (617a), center (617b), right (617c). - Forms part of: Japanese prints and drawings (Library of Congress). - Triptych (A on D-size) - Actors--Japan--1810-1820 - Theatrical productions--Japan--1810-1820 - Campaigns & battles--Japan--1810-1820 - Warriors--Japan--1810-1820 - Revenge--1810-1820 Triptychs--1810-1820. Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Triptychs--1810-1820 Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print (3 sheets) : woodcut, color.	https://www.loc.gov/item/2009615610/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00644r.jpg
2009615611.jpg	Matsumoto kōshirō, iwaya hanshirō, nakamura shikan	Utagawa, Kunisada, 1786-1864, artist	Japan	1825	Print shows two actors on the shoulders of a giant and the third actor leaping onto the giant.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie triptych. - Triptych matted in 3 sections: left (618a), center (618b), right (618c). - Forms part of: Japanese prints and drawings (Library of Congress). - Matsumoto, Kōshirō,--1764-1838 - Nakamura, Utaemon,--1777 or 1778-1838 - Iwai, Hanshirō--V,--1776-1847 - Actors--Japan--1820-1830 - Warriors--Japan--1820-1830 - Supernatural beings--1820-1830 - Theatrical productions--Japan--1820-1830 Triptychs--1820-1830. Ukiyo-e--Japanese--1820-1830. Woodcuts--Japanese--Color--1820-1830. Triptychs--1820-1830 Ukiyo-e--Japanese--1820-1830 Woodcuts--Japanese--Color--1820-1830 1 print (3 sheets) : woodcut, color.	https://www.loc.gov/item/2009615611/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00648r.jpg
2009615612.jpg	Ofusa tokubei	Utagawa, Kunisada, 1786-1864, artist	Japan	1821	Print shows a full-length portrait of a Ofusa, a young woman about to depart on a suicide journey in order to spend eternity with her lover Tokubei.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Tōsei michiyuki buri : Figures on the road today. - Format: vertical Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Actors--Japan--1820-1830 - Female impersonators--Japan--1820-1830 - Beauty--Japan--1820-1830 - Women--Clothing & dress--Japan--1820-1830 - Suicides--Japan--1820-1830 - Theatrical productions--Japan--1820-1830 Ukiyo-e--Japanese--1820-1830. Woodcuts--Japanese--Color--1820-1830. Ukiyo-e--Japanese--1820-1830 Woodcuts--Japanese--Color--1820-1830 1 print : woodcut, color ; 37.4 x 23.9 cm.	https://www.loc.gov/item/2009615612/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00652r.jpg
2009615057.jpg	Sanjūichi seishōnagon sanjūni koshikibu no naishi		Japan		Print shows (top half) Sei Shōnagon raising or lowering a blind, and (bottom half) Koshikibu no Naishi (or Izumi Shikibu) touching the hem of a man's clothing, he appears startled or angered, several women are in the background.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Dainihon shiryaku zue : Scenes from the history of Japan. - Format: Oban Nishikie (Two Chuban Images). - Attributed to: Adashi Ginkō. - Forms part of: Japanese prints and drawings (Library of Congress). - Sei Shōnagon,--approximately 967 - Izumi Shikibu,--b. 974?--Family - Women--Domestic life--Japan--1880-1890 - Women--Social life--Japan--1880-1890 - Relations between the sexes--Japan--1880-1890 - Poets--Japan--1880-1890 Woodcuts--Japanese--Color--1880-1890. Woodcuts--Japanese--Color--1880-1890 1 print : woodcut, color ; 35.9 x 24.1 cm.	https://www.loc.gov/item/2009615057/	https://tile.loc.gov/storage-services/service/pnp/jpd/00000/00065r.jpg
2009615613.jpg	Ishikawa goemon ichidai banashi sawamura gennosuke ichikawa danjūrō	Utagawa, Kunisada, 1786-1864, artist	Japan	1825	Print shows two actors in the role of Ishikawa Goemon.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie diptych. - Diptych matted in 2 sections: left (620a), right (620b). - Forms part of: Japanese prints and drawings (Library of Congress). - Ichikawa, Danjūrō,--1791-1859 - Ishikawa, Goemon,---1594 - Actors--Japan--1820-1830 - Criminals--Japan--1820-1830 - Heroes--Japan--1820-1830 - Legends--1820-1830 Diptychs--1820-1830. Ukiyo-e--Japanese--1820-1830. Woodcuts--Japanese--Color--1820-1830. Diptychs--1820-1830 Ukiyo-e--Japanese--1820-1830 Woodcuts--Japanese--Color--1820-1830 1 print (2 sheets) : woodcut, color.	https://www.loc.gov/item/2009615613/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00653r.jpg
2009615614.jpg	Segawa kikunojō no nuregami no chōgorō to nakamura shikan no hanaregoma no chōkichi	Utagawa, Kunisada, 1786-1864, artist	Japan	1825	Print shows two actors in the role of warriors during a sword fight.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie diptych. - Diptych matted in 2 sections: left (621a), right (621b). - Forms part of: Japanese prints and drawings (Library of Congress). - Segawa, Kikunojō,--1802-1832 - Nakamura, Utaemon,--1777 or 1778-1838 - Actors--Japan--1820-1830 - Warriors--Japan--1820-1830 - Fighting--Japan--1820-1830 - Daggers & swords--1820-1830 Diptychs--1820-1830. Ukiyo-e--Japanese--1820-1830. Woodcuts--Japanese--Color--1820-1830. Diptychs--1820-1830 Ukiyo-e--Japanese--1820-1830 Woodcuts--Japanese--Color--1820-1830 1 print (2 sheets) : woodcut, color.	https://www.loc.gov/item/2009615614/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00656r.jpg
2009615615.jpg	Yuki no ashita	Utagawa, Kunisada, 1786-1864, artist	Japan	1818	Print shows an upper class woman standing near a well and two women, possibly servants, getting water at the well.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: one panel from a vertical Oban Nishikie triptych. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Domestic life--Japan--1810-1830 - Women--Social life--Japan--1810-1830 - Wells--Japan--1810-1830 - Social classes--Japan--1810-1830 - Servants--Japan--1810-1830 Ukiyo-e--Japanese--1810-1830. Woodcuts--Japanese--Color--1810-1830. Ukiyo-e--Japanese--1810-1830 Woodcuts--Japanese--Color--1810-1830 1 print : woodcut, color ; 37 x 24.2 cm.	https://www.loc.gov/item/2009615615/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00659r.jpg
2009615616.jpg	Onoe kikugorō no hayano kanpei	Utagawa, Kunisada, 1786-1864, artist	Japan	1818	Print shows the actor Onoe Kikugorō, full-length portrait, standing, facing slightly left, in the role of Hayano Kampei (Kayano Sanpei), a retainer of Enya Hangan from the Chūshingura.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Onoe, Kikugorō,--1784-1849 - Forty-seven Rōnin - Asano, Naganori,--1667-1701--Staff - Actors--Japan--1810-1830 Portrait prints--1810-1830. Ukiyo-e--Japanese--1810-1830. Woodcuts--Japanese--Color--1810-1830. Portrait prints--1810-1830 Ukiyo-e--Japanese--1810-1830 Woodcuts--Japanese--Color--1810-1830 1 print : woodcut, color ; 38.5 x 26.6 cm.	https://www.loc.gov/item/2009615616/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00660r.jpg
2009615617.jpg	Nenrei	Utagawa, Kunisada, 1786-1864, artist	Japan	1818	Print shows a woman sitting by a trunk and a large lantern, putting hairpins in her hair.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Haru majika : Spring is soon. - Format: vertical Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Domestic life--Japan--1810-1830 - Women--Clothing & dress--Japan--1810-1830 - Hairdressing--Japan--1810-1830 - Hair ornaments--1810-1830 - Paper lanterns--Japan--1810-1830 Ukiyo-e--Japanese--1810-1830. Woodcuts--Japanese--Color--1810-1830. Ukiyo-e--Japanese--1810-1830 Woodcuts--Japanese--Color--1810-1830 1 print : woodcut, color ; 37.9 x 25.9 cm.	https://www.loc.gov/item/2009615617/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00661r.jpg
2009615618.jpg	Nakamura karoku no kinokuniya koharu	Utagawa, Kunisada, 1786-1864, artist	Japan	1825	Print shows the actor Nakamura Karoku, in an onnagata role of the courtesan Kinokuniya Koharu, full-length, standing, binding her thighs with a long ribbon, from the play Shinju Ten no Amijima; a standing screen painted with a floral scene is in the background.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Nakamura, Karoku--I,--1779-1859 - Actors--Japan--1820-1830 - Courtesans--Japan--1820-1830 - Female impersonators--Japan--1820-1830 - Theatrical productions--Japan--1820-1830 - Tragedies--1820-1830 - Screens--Japan--1820-1830 - Flowers--Japan--1820-1830 Ukiyo-e--Japanese--1820-1830. Woodcuts--Japanese--Color--1820-1830. Ukiyo-e--Japanese--1820-1830 Woodcuts--Japanese--Color--1820-1830 1 print : woodcut, color ; 37.9 x 24.5 cm.	https://www.loc.gov/item/2009615618/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00662r.jpg
2009615619.jpg	Moto-yanagibashi yuki no kōkei	Utagawa, Kunisada, 1786-1864, artist	Japan	1818	Print shows a woman opening up a parasol while walking in the snow at night near the Motonoyanagi Bridge.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: left panel from a vertical Oban Nishikie triptych. - Forms part of: Japanese prints and drawings (Library of Congress). - Snow--Japan--1810-1830 - Night--Japan--1810-1830 - Umbrellas--1810-1830 - Women--Clothing & dress--1810-1830 - City & town life--Japan--1810-1830 Ukiyo-e--Japanese--1810-1830. Woodcuts--Japanese--Color--1810-1830. Ukiyo-e--Japanese--1810-1830 Woodcuts--Japanese--Color--1810-1830 1 print : woodcut, color ; 38.7 x 25.3 cm.	https://www.loc.gov/item/2009615619/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00663r.jpg
2009615620.jpg	Raikō sitennō to shutendōji no kubi		Japan		Print shows Minamoto no Yorimitsu (Raikō) with four hand-picked warriors to help him fight the Oe Mountain demon, Shutendōji, whose head appears in the middle panel with Raikō.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie triptych. - Triptych matted in 3 sections: left (627a), center (627b), right (627c). - Forms part of: Japanese prints and drawings (Library of Congress). - Triptych (A on D-size) - Minamoto, Yorimitsu,--948?-1021 - Warriors--Japan--1810-1830 - Demons--1810-1830 - Legends--1810-1830 Triptychs--1810-1830. Ukiyo-e--Japanese--1810-1830. Woodcuts--Japanese--Color--1810-1830. Triptychs--1810-1830 Ukiyo-e--Japanese--1810-1830 Woodcuts--Japanese--Color--1810-1830 1 print (3 sheets) : woodcut, color.	https://www.loc.gov/item/2009615620/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00664r.jpg
2009615621.jpg	Taira no munemori mikazuki osen ebizako no jū	Utagawa, Kuniyoshi, 1798-1861, artist	Japan		Print shows three actors in a line, the one in the middle is wearing oversized garments, which are being pulled to the right and left by the other two actors.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie triptych. - Triptych matted in 3 sections: left (628a), center (628b), right (628c). - Forms part of: Japanese prints and drawings (Library of Congress). - Taira, Munemori,--1147-1185 - Actors--Japan--1840-1860 - Kimonos--Japan--1840-1860 - Theatrical productions--Japan--1840-1860 Triptychs--1840-1860. Ukiyo-e--Japanese--1840-1860. Woodcuts--Japanese--Color--1840-1860. Triptychs--1840-1860 Ukiyo-e--Japanese--1840-1860 Woodcuts--Japanese--Color--1840-1860 1 print (3 sheets) : woodcut, color.	https://www.loc.gov/item/2009615621/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00668r.jpg
2009615622.jpg	Saga gorō mitsutoki	Utagawa, Kuniyoshi, 1798-1861, artist	Japan	1844	Print shows Mitsutoki wearing protective padded armor from which several arrows are protruding, prostrating himself onboard a Taira ship. He is reporting to "Tomomori", "Emperor Antoku", and others during the battle of Dannoura.	- Caption label from exhibit Art in Action Long Tradition: War Stories. Across time and regional boundaries, art has been used to alternately vilify and glorify. Utagawa Kuniyoshi was among Japanese artists known for dramatic musha-e or warrior pictures. Here, he depicts samurai Saga Gorō Mitsutoki delivering a report to his emperor during the Battle of Dannoura, though wounded by multiple enemy arrows. - Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: left panel of a vertical Oban Nishikie triptych. - Forms part of: Japanese prints and drawings (Library of Congress). - Exhibited: "Art in Action : Herblock and Fellow Artists Respond to Their Times" in the Graphic Arts Gallery, Thomas Jefferson Building, Library of Congress, Washington, D.C., January 31 - August 17, 2019. - Warriors--Japan--1180-1190 - Armor--1180-1190 - Naval warfare--Japan--1180-1190 - Dannoura, Battle of, Japan, 1185 - Japan--History--Gempei Wars, 1180-1185--Campaigns & battles Ukiyo-e--Japanese--1840-1850. Woodcuts--Japanese--Color--1840-1850. Ukiyo-e--Japanese--1840-1850 Woodcuts--Japanese--Color--1840-1850 1 print : woodcut, color ; 35.3 x 24.3 cm.	https://www.loc.gov/item/2009615622/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00672r.jpg
2009615058.jpg	Banshū murotsu shunkei	Utagawa, Hiroshige, 1826-1869, artist	Japan	1859	Print shows bird's-eye view of harbor with boats and mountains.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Shokoku meisyō hyakkei : 100 famous places of Japan. - Format: Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Harbors--Japan--1850-1860 - Sailing ships--Japan--1850-1860 - Mountains--Japan--1850-1860 Bird's-eye view prints--Japanese--1850-1860. Ukiyo-e--Japanese--1850-1860. Woodcuts--Japanese--Color--1850-1860. Ukiyo-e--Japanese--1850-1860 Bird's-eye view prints--Japanese--1850-1860 Woodcuts--Japanese--Color--1850-1860 1 print : woodcut, color ; 37.1 x 25.2 cm.	https://www.loc.gov/item/2009615058/	https://tile.loc.gov/storage-services/service/pnp/jpd/00000/00066r.jpg
2009615623.jpg	Aoto fujitsuna	Utagawa, Kuniyoshi, 1798-1861, artist	Japan		Print shows Aoto Fujitsuna sitting on a raised platform with two attendants, and several men and women sitting in the foreground.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie triptych. - Triptych matted in 3 sections: left (630a), center (630b), right (630c). - Forms part of: Japanese prints and drawings (Library of Congress). - Judges--Japan--1840-1860 - Warriors--Japan--1840-1860 Triptychs--1840-1860. Ukiyo-e--Japanese--1840-1860. Woodcuts--Japanese--Color--1840-1860. Triptychs--1840-1860 Ukiyo-e--Japanese--1840-1860 Woodcuts--Japanese--Color--1840-1860 1 print (3 sheets) : woodcut, color.	https://www.loc.gov/item/2009615623/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00673r.jpg
